Symbol,Description,Price,Price - Currency,Gap % 1 day,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Volume 1 day,Volume Change % 1 day,Volume Change % 1 week,Volume Change % 1 month,Average Volume 30 days,Relative Volume 1 day,Relative Volume 1 week,Relative Volume 1 month,Free float,Performance % 1 week,Performance % 1 month,Performance % 3 months,Performance % 6 months,Performance % 1 year,"Earnings per share diluted growth %, Quarterly YoY","Earnings per share diluted growth %, Annual YoY","Revenue growth %, Quarterly YoY","Revenue growth %, Annual YoY","Return on equity %, Trailing 12 months","Pretax margin %, Trailing 12 months",High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,Average Daily Range %,Average True Range % (14) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Simple Moving Average (20) 1 day,Simple Moving Average (10) 1 day
BOOT,"Boot Barn Holdings, Inc.",183.2,USD,1.1549884501154957,0.7589924100758968,5584601830,USD,1192274,33.176135227604014,-31.023620727029282,-80.45156405802406,695258.2,1.4590797109581197,1.0282689431334642,0.19467654000180687,30293382.336,1.6422547714158784,-1.769436997319041,-2.194223479792864,7.777385574773503,24.532662633403554,14.838444124305413,22.44434726473834,16.02726211421149,14.642692390982893,18.4510811980197,13.5054210631877,210.25,USD,210.25,USD,4.164067373674131,4.471242800120901,171.15775000000008,190.75300000000013,187.01100000000014,180.5310000000001
BKH,Black Hills Corporation,73.74,USD,0.6888168557536344,-0.4051863857374546,5565407519.000001,USD,1350312,15.817733001456395,-33.43825113815652,-80.20862107698305,915614.1,1.1804225215936812,0.8577507492096988,0.2535388325058143,75093014.064,0.23107244800870153,6.253602305475488,13.098159509202441,22.187241093620536,26.051282051282044,1.5473323115101003,1.8684412592782176,6.431083570591191,8.567937209193037,,14.866444434824,74.99,USD,87.12,USD,2.0287980936882435,2.080664003968394,62.98604999999998,71.26920000000008,72.40349999999998,72.85499999999999
KOF,Coca-Cola FEMSA SAB de CV Sponsored ADR Class L,105.57,USD,1.4741331355460814,-2.1231225662896405,5559630641.07704,USD,190752,37.05023565927118,-66.43581771189466,-90.63587837456822,173799.93333333332,0.926362369733934,0.464833533089338,0.08539883056436004,49796651.1456,-0.901154604336814,11.431285623812538,19.884169884169875,22.784368457780865,35.485112936344954,2.2809042155997457,17.557281034778796,4.928215117848804,10.489260411818236,16.1808452460347,12.4622358005806,109.45,USD,181.35001,USD,2.8493213710602023,2.546922916787662,90.81614999999992,96.31119999999986,102.5599999999999,105.96499999999985
HIMS,"Hims & Hers Health, Inc.",24.4,USD,6.499608457321848,-4.463586530931874,5554623613,USD,31675676,48.25584176396114,-24.59496710974924,-80.39398605133799,15949707.3,1.7628059260046463,0.9929318009919385,0.10174623568995517,206716419.62399998,-18.203151190077104,-28.150765606596,-44.545454545454554,-53.12650081644414,-37.960844139333844,-80.28606965174129,,49.16375300082678,69.325,26.2065966526058,5.78310397574264,72.98,USD,72.98,USD,7.569086651053997,7.9793234007115545,45.80912499999997,33.82059999999999,30.048000000000012,28.211000000000002
FORM,"FormFactor, Inc.",71.57,USD,0.4418262150220891,-4.177266032936142,5547898642,USD,1976421,16.31575354316714,-34.51919034934638,-83.6561179160783,1296444.1,1.1861368221053128,0.9716184095910166,0.24768107848360313,76816422.9331,-3.283783783783793,17.849497777045933,29.39793888989331,153.9744499645138,82.62311814238325,-15.696944328170783,-15.8049520918319,-2.5207174016554683,15.155586923278772,4.15835083031113,7.21467958536203,85.4899,USD,85.4899,USD,6.725609792610649,6.243481660111075,42.38935000000003,63.35390000000003,73.29249999999995,73.58599999999998
LSTR,"Landstar System, Inc.",161.44,USD,0.9567570969975338,1.617674828476108,5544609045,USD,493657,-5.908622204602245,-41.5632772189101,-83.61747560019633,463841.93333333335,0.9094987427668563,0.8004069248342363,0.18897832442469953,34050503.2998,6.17560013153567,10.197952218430032,26.90826192909363,25.644018989804646,-0.16696555562427198,-46.482104619149595,-39.91874784627383,-2.8826705696542714,-1.5663241856348868,13.0090763891717,3.17429633876925,164.35,USD,208.62,USD,3.062057553447735,2.996266172766069,136.686625,146.8709,154.32850000000008,154.86500000000007
LMND,"Lemonade, Inc.",74.18,USD,-1.7172572257830472,-10.291449993953309,5543547508.999999,USD,4206967,23.691904482168763,-7.285591100027129,-77.24534233534548,2313213.7666666666,1.4071810009875096,1.0090235159054302,0.20293094705670883,64412218.251,-16.009963768115927,-3.285528031290738,-6.338383838383833,53.67723223534287,123.63581549593007,46.89502994641169,16.28686524155371,44.13854351687389,20.944444444444443,-31.3379011900469,-33.0120481927711,99.9,USD,188.3,USD,8.909968031429333,8.731338284907855,55.22249999999999,79.88040000000001,84.43200000000003,87.49599999999995
MAIN,Main Street Capital Corporation,61.38,USD,0.48316959252697234,-1.1435013689805134,5498883749,USD,835030,46.81949411512345,7.778748143978651,-78.49842888200438,489348.76666666666,1.9633088394863416,0.8923504620639532,0.17862260551795453,86048435.4,-4.984520123838998,-0.9520735839922484,6.4700780572419845,-4.24336973478938,-0.7278020378456991,-2.6870724310600203,11.90753876450683,-24.96143074147916,51.79634163332736,19.070208104778,89.9311735509325,67.77,USD,67.77,USD,1.9400921658986352,2.0754597257475487,60.45709999999995,61.1986,62.9605,63.61499999999997
SRAD,Sportradar Group AG,17.68,USD,0.22075055187637496,-2.4282560706401837,5497625529,USD,3271740,8.388771594584504,-55.96367074831525,-86.69177846294671,2666819.966666667,0.834727441490511,0.8517117205621461,0.18703194238350793,186013307.620998,-4.535637149028077,-23.43005630142919,-24.379811804961502,-36.53984206748026,-15.0408457472369,-39.60323291697282,-1.6920473773265665,21.747147084725075,26.15293932273966,9.78698180753347,8.24533504822123,32.22,USD,32.22,USD,3.9539027149318837,4.133644144255146,25.35520000000001,21.27860000000002,19.08100000000001,18.260000000000005
GTLB,GitLab Inc.,32.54,USD,-0.48721071863582116,-0.9135200974421566,5479736253,USD,4232370,-44.22157281940835,-26.743279493347565,-83.95863949247975,4647684.133333334,0.7521838839248559,0.7315659465819213,0.18259153969597786,141505873.6,-14.637985309548789,-10.234482758620693,-29.61280553752974,-22.412970910824985,-54.930747922437675,-128.42347525891827,98.57199811532745,24.64000979356991,30.926219076884877,-5.16868800912943,-5.47231291923999,73.999,USD,137,USD,5.748639037668001,5.749734260978328,43.93462500000007,37.524500000000074,35.40774999999994,35.770499999999956
GNTX,Gentex Corporation,24.86,USD,1.3377926421404545,3.929765886287616,5442921047,USD,3242658,1.1573332451531855,-29.345700177374507,-79.64580170058852,2443216.8,1.0286659773909441,1.037703197104829,0.21082943771292995,218325142.854,4.10385259631491,5.071851225697377,5.877342419080064,-6.541353383458654,-0.6394884092725825,12.979506043089858,-1.405258386219398,18.972842371229316,9.551431418032026,15.3584079557937,18.1931129397704,29.38,USD,37.9,USD,2.63639236869337,2.7122610397922835,24.335600000000014,23.57940000000003,23.917,23.79799999999998
KBR,"KBR, Inc.",42.64,USD,0.40835935623347247,2.4261349987989385,5414837491,USD,1611239,36.01579271262717,-28.350430566983714,-84.16540832422248,1322678.5666666667,1.3691258047625594,0.6648143432248692,0.14546353772733872,125115119.64,-1.5015015015014983,3.0449492508458142,-0.303951367781161,-14.411882778000804,-19.84962406015038,19.48397393270381,,-0.3097573567372225,11.299597469810235,27.7721604314122,6.88585607940447,56.78,USD,72.6,USD,2.605702224604712,2.6763740544180012,47.08140000000007,42.6158,43.57299999999999,43.13799999999996
TEO,Telecom Argentina SA Sponsored ADR,12.14,USD,0.23492560689116004,-4.933437744714166,5412649573.537859,USD,175646,-3.943518705873989,-62.874379935813764,-90.2623356560819,231455.46666666667,0.5637175846983697,0.48174169338481854,0.09536763969422274,85994580.6412,-10.074074074074069,4.29553264604811,-3.2669322709163358,22.62626262626263,1.5899581589958267,-765.3465346534655,,54.8943478231507,-35.57976217771929,-2.95073086499268,-3.06492423980357,13.81,USD,46.75,USD,5.566015533066614,5.145728330904603,10.011449999999986,11.932399999999996,12.071499999999995,12.987999999999994
VIST,Vista Energy SAB de CV Sponsored ADR Class A,56.84,USD,0.7678571428571423,1.500000000000006,5404784432.45576,USD,2151960,-67.13406800442048,30.97667380119112,-50.81928092067618,1145880.9,1.1630379873534562,2.7049035654523634,0.43810102211270563,94165880.36199999,-2.219163942886632,16.547057617387736,15.458054032094266,26.592427616926514,7.63113046771445,78.49613923274913,14.37106450493331,55.76094092619152,39.234188801558155,37.0963198285634,44.7641043575759,62.42,USD,62.42,USD,3.626583391977263,4.174652971026896,45.66579999999997,50.223799999999954,52.579999999999984,56.965999999999994
REZI,"Resideo Technologies, Inc.",36.1,USD,-0.6394217403391629,0.36141228801779973,5404708936,USD,833917,-40.66155432391912,-66.9759811830527,-88.01566738133585,1176987.5666666667,0.553488579544557,0.5064279275505696,0.10228597923456947,131490791.91000001,5.98943041691133,2.2373265363919543,16.45161290322581,32.08927918038787,64.99085923217551,533.8301043219076,-56.95961660441186,1.9693654266958425,8.314642742710669,-20.8979591836735,-7.63954270342972,45.29,USD,45.29,USD,3.6476058567473677,3.757658896170028,30.851549999999964,35.17580000000001,36.06950000000001,35.09300000000002
DUOL,"Duolingo, Inc.",116.9,USD,-0.6235450615231127,-2.8101097439308242,5392659113,USD,5491632,9.377280505798261,29.68352495894923,-70.18872025885301,2065755.9666666666,2.367711937245393,1.5553475796263745,0.38983357975185806,37972971.554,-20.40851063829787,-37.071030603181434,-39.8167215815486,-71.10012360939432,-68.19826437063031,1120.88295687885,444.4412275622467,41.08071902551481,40.84189874394897,36.2459577312966,15.582860005123,544.93,USD,544.93,USD,6.500171086398492,7.2803714374583395,315.4200000000002,171.66650000000004,150.1682499999999,139.2754999999996
POST,"Post Holdings, Inc.",104.47,USD,0.8293492048004767,1.931895794711683,5391030499,USD,1015208,4.463107897027681,-22.15685043370351,-78.65649675043672,739373.3333333334,1.2006703926736029,0.8452566575378715,0.22047869222943908,44436272.78879999,6.580289736788413,5.354981847519164,-0.9481369109699441,-0.3909229595728419,-0.9387445476958041,-28.76380937021208,-2.3740765019577332,11.785483309288095,2.9712093099574637,8.55973583895356,5.44244370625513,119.85,USD,125.84,USD,2.580713533618824,2.514548381359627,106.05265000000007,99.34199999999991,99.22400000000019,100.06799999999983
SIGI,"Selective Insurance Group, Inc.",89.09,USD,1.301543423174395,2.6146049297397034,5381848159.999999,USD,874814,-24.9813056542678,-32.31112617009436,-76.68795243010308,517626.86666666664,1.1403618544375114,1.1284017995104962,0.24698210921958247,59865116.0545,11.237357972281183,7.6096146877642195,15.836692237680415,14.232593922297744,8.000969814522984,65.60815253122946,131.78762816342967,7.629694813794438,9.053178757261806,,,93.378,USD,109.58,USD,2.683329859051094,2.7730211639747644,82.52254999999992,82.21060000000008,83.24250000000005,83.4640000000002
FCN,"FTI Consulting, Inc.",174.2,USD,-0.5421792106337124,1.5565790240774136,5378611304,USD,210350,-24.56139092513162,-46.98799832830613,-83.78561820035648,211994.13333333333,0.892796888389566,0.566294100962591,0.09130249256661412,30161935.807,-4.411764705882364,-0.348950288885083,5.079020388466635,3.6904761904761836,-10.201556781277395,40.538935090182534,1.325259022005522,3.255656741384356,6.001590030155547,13.296337147732,9.31634820682717,196.5,USD,243.6,USD,2.426381827128012,2.495073538856627,166.42130000000012,173.30080000000024,177.76350000000056,178.19900000000035
OPCH,"Option Care Health, Inc.",33.85,USD,0.528479154433352,-0.6165590135055808,5373101535,USD,1217962,-25.343260088168805,-44.06230637124833,-89.62246713403935,1654678.2666666666,0.850615164804497,0.47275276080583833,0.09883937961815455,156627406.755,-3.862539051405849,5.682172962847331,25.184911242603558,21.32616487455198,11.2389089714098,1.4367816091954038,-17.240680713128032,12.238120489994103,16.17446756683132,15.0249381483649,5.10683409483896,36.8,USD,91.8,USD,2.889829077864511,3.009197052020146,30.465849999999985,32.9173,34.60650000000002,34.95299999999999
MIRM,"Mirum Pharmaceuticals, Inc.",103.96,USD,0.2750118539592148,-1.4129919393077375,5373051343,USD,958358,42.88048591035884,-36.2275755945113,-85.38011169273103,784012.7666666667,1.0761169385242382,0.695477506604615,0.19422676128106842,45403494.726799995,2.4236453201970383,34.80290456431534,49.47519769949676,74.84022872519338,114.97105045492141,,53.70161875453476,47.17240005753675,80.7591187612006,-15.8081935619288,-8.65420077406665,105.74,USD,105.74,USD,3.736176001758937,3.6389102187258486,65.08902500000005,81.4822,94.79900000000004,100.67099999999995
GVA,Granite Construction Incorporated,123,USD,0.10414163262036005,-1.4659937515020416,5368925789,USD,546101,-25.559766088248526,-2.767107821202769,-86.03246759369853,601762.1,1.0477240199069118,0.593930947717248,0.13455027239266054,43234865.0012,2.619723010178542,4.1843130611553425,17.985611510791365,19.88304093567252,42.29523368810736,26.25462903843698,190.07716421509522,12.386261181801789,14.203944102511784,16.8716254391148,6.63702295770472,125.25,USD,125.25,USD,2.1232288037168123,2.2227689110969506,102.3651,116.15800000000002,121.31299999999992,121.37600000000005
VSAT,"ViaSat, Inc.",39.68,USD,-2.902566431978194,-9.879627526686354,5367274044.999999,USD,2587422,46.62273046671351,-25.82033024824265,-82.0715305135556,1742385.2333333334,1.4843436180938079,0.8482582649402669,0.10589911407866674,126704494.08,-13.03013698630137,4.393580636674564,7.156359708344582,51.45038167938932,328.97297297297297,57.57208173929271,50.42593023384623,1.6601292746257112,5.504816098388378,-11.0441031296601,-10.7523223813585,49.68,USD,97.31,USD,7.761214717741992,7.713182729010164,26.41042499999999,38.26980000000002,42.923999999999985,44.17399999999998
RUSHA,"Rush Enterprises, Inc.",70.52,USD,0.7089056269384197,4.150051691035301,5345372240.999999,USD,549186,-5.145618659085492,-27.341447354446778,-79.95818083344446,409769.46666666673,1.110343501565175,0.7820224982137145,0.16526460767751386,59804982.3255,12.150127226463093,30.907740857620194,50.202342917997846,27.753623188405783,19.10150312447221,-14.37293046357616,-10.324697254788449,-0.8104916690970517,-1.5176988738456818,12.7606205097323,4.69570202276154,70.78,USD,70.78,USD,2.9693501337005426,2.7512314422172213,53.862799999999986,57.96719999999999,62.48349999999998,64.89599999999997
BCO,Brinks Company (The),128.63,USD,1.0600988362824904,2.526701737605613,5343999069,USD,187044,-12.471922731356694,-31.386141779862015,-86.21408676865326,211801.36666666667,0.958198559659187,0.5498555925257148,0.1000387957635515,41130834.36449999,2.862854858056776,10.974031576222933,12.972070964342171,22.77369475995037,40.45643153526971,33.65369710122461,94.45959676988076,6.0786650774731825,2.8166413654453697,61.950146627566,5.66609668894761,129.73,USD,129.73,USD,2.0102786508371113,2.1878762135983925,105.73604999999989,120.15319999999996,125.06399999999996,126.29999999999998
KD,"Kyndryl Holdings, Inc.",23.38,USD,-0.8104457451598366,5.267897343538938,5343834224.999999,USD,5340232,-17.484938951551086,31.116301252452477,-65.0506379518183,2221294.7666666666,2.1703489806122693,1.6141278380399102,0.30513816080057055,223982320.47555003,-2.623906705539369,-7.916502560063024,-10.933333333333337,-22.710743801652896,-36.91311386940097,,,-1.404345521992581,-6.198604535260404,35.5148342059337,3.77132196162047,44.2,USD,52,USD,4.262312110472956,4.202397626698281,31.826225000000036,25.84690000000001,25.047999999999995,23.629000000000016
NPO,Enpro Inc.,252.97,USD,0.47252433907694674,3.046967289909972,5328997527,USD,325664,5.120044415465362,-10.061689574652457,-76.22218534017759,178104.2,1.7950703693557484,1.0014585766114712,0.24366353092902485,20900039.3352,5.9604590768199674,14.228303079562895,11.440528634361234,16.345490502690517,37.07396369547548,8.066922421142369,559.6029018709431,9.850517439632057,-1.0006608137449258,5.80060422960725,10.8108108108108,255.0195,USD,255.0195,USD,2.969846791544842,3.016021394961336,210.31760000000017,226.6803999999997,237.50099999999998,240.69600000000008
FLNC,"Fluence Energy, Inc.",28.99,USD,2.513186472230848,-10.05274588892336,5327664122.000001,USD,10331553,81.08712714892519,-29.327145587997865,-79.74194550985852,4980414.133333334,1.8398278963490995,0.8715692646665281,0.17946546300965688,58484172.01855,-0.10337698139214727,25.335062689148295,37.06855791962175,215.79520697167754,132.85140562248998,-62.55302738141148,-400.486223662885,-15.165680357741893,-16.146821899960052,-10.7162146126368,-1.99184207386326,33.51,USD,39.4,USD,10.12378652737398,9.593862451221224,12.917875000000011,23.071000000000005,26.716499999999986,29.520999999999997
MNDY,monday.com Ltd.,104.8,USD,-3.1855274800904483,3.038049356012195,5321045611,USD,5088993,41.92902702205215,38.16276454928788,-67.70113648279144,1543422.7,3.0461608025546365,1.6959447379915449,0.4387031151545632,41100326.2971,-16.7725540025413,-27.504150525733262,-44.255319148936174,-58.32173394312984,-57.567414365535676,,,26.23705179280309,33.2056544174376,5.81279502917374,5.64645247600063,342.64,USD,450,USD,5.835506406761023,6.537281633489947,213.10865,141.04550000000026,128.16100000000012,118.81400000000001
SNDR,"Schneider National, Inc.",30.32,USD,0.7498295841854085,3.3401499659168388,5315083692,USD,1348115,-0.48637931238115484,-26.139998761834054,-74.86554851995757,929963.4,1.1468212622260454,1.0566870987340278,0.2456107988906496,52304321.156100005,1.2692050768203038,12.630014858841005,36.69972948602344,25.392886683209266,4.2640990371389345,-32.10810810810811,-11.198073449729081,4.5179598237622285,7.254512805972971,3.44666977177457,2.43201804627884,30.98,USD,33.9,USD,3.7045326045984193,3.8833783234066956,24.477600000000145,27.19620000000012,29.26049999999994,29.493999999999993
MTH,Meritage Homes Corporation,75.42,USD,1.374192661811186,3.6416105537996506,5310073195,USD,1378523,-13.521260178412357,-42.81090840634024,-81.98117325058757,990506.2333333333,1.1107286540409103,0.9436982621198577,0.19808964211793545,68623650.32249999,7.912433824581487,14.602643975079774,13.996372430471592,5.085690399888541,-0.5275652862041565,-49.1740787801779,-40.769898049604045,-11.466702184665227,-8.403362921391361,8.76470028293885,9.980133627263,84.735,USD,106.99,USD,3.5929745804447126,3.611962982577741,70.50550000000003,71.04900000000002,73.08749999999999,71.48499999999994
AUGO,Aura Minerals Inc.,63.42,USD,1.282447466007414,-2.0086526576019734,5297758329,USD,801698,-48.65001796645365,-46.952016384131625,-78.88389438502993,941924.0333333336,0.5546471689401236,1.2059004435326173,0.5852308994293872,35211299.586179994,-10.676056338028166,24.352941176470594,87.5776397515528,148.7058823529412,322.8,,-195.4680027328627,58.70694237214359,42.52136034590689,-15.4949525278938,8.67689923004832,76.8,USD,78.66677172,USD,6.485898995359751,6.314428483174753,34.03220749999999,52.487999999999985,62.732749999999996,67.57699999999998
MMYT,MakeMyTrip Limited,55.46,USD,0,-0.6449301325689707,5261334419,USD,5300971,10.51437101217833,36.718924711342964,-64.23231391834271,1581745.8666666667,2.048255399255499,1.8983595428979638,0.4681015979087275,74657397.3925,-11.968253968253967,-31.925862280594085,-30.614287501563872,-41.76816463670726,-53.115225293769555,-68.80341880341881,-52.330922034676775,10.594624516572468,25.023130280984784,13.023738249344,7.60590645767468,120.19,USD,123,USD,6.880106640564539,6.326099805512018,90.47922500000008,74.95880000000015,69.11449999999998,61.50899999999986
AROC,"Archrock, Inc.",29.99,USD,0.63694267515924,0.5363727790814621,5259335588,USD,1767816,4.667483331685399,-25.132989144709928,-81.02661913682411,1331978.7666666666,1.219484030063686,0.7582274544413053,0.16250103450549563,170779164.14000002,4.567642956764292,10.29790364104449,19.72055888223552,29.883066262451273,5.859512883868691,81.74460431654677,56.98248765154915,30.89700541824542,16.88859448854279,19.3266163290656,24.5452732529578,30.15,USD,87.201939,USD,2.4853284428143136,2.624588932869492,24.89190000000001,26.194800000000033,27.560999999999957,28.890000000000025
ST,Sensata Technologies Holding plc,36.1,USD,1.1877828054298691,2.092760180995481,5259002344,USD,3791673,134.2619771513091,2.0157182887432237,-74.08805159362069,1339562.5,2.8539028002723485,1.1166127665954593,0.2093937505239587,144385079.122,1.9198193111236581,2.702702702702711,13.808322824716274,22.000675904021634,40.740740740740755,-571.7639975918121,,-5.572758566964082,-3.344048430444859,-0.921343662930981,2.25074444012578,36.7861,USD,65.58,USD,3.0139691333597214,3.1959501364546257,30.675050000000006,34.12100000000003,35.0565,35.093999999999994
RIOT,"Riot Platforms, Inc.",14.14,USD,-2.086049543676664,-7.82268578878748,5257353793,USD,26098981,38.45861533220065,-33.67701477872726,-85.12642776381722,18054879.133333333,1.4148941728159907,0.7549955526655993,0.09417875348125643,322278589.53,-20.203160270880353,-4.135593220338979,-24.907063197026012,21.16538131962297,19.83050847457627,,,112.56929210011086,34.19576881693614,5.2448927280609,26.2292792099968,23.935,USD,3638.4,USD,9.459486765002987,9.188165997744736,13.95655,15.24620000000001,16.516000000000002,16.293000000000003
PLXS,Plexus Corp.,196.28,USD,0.15212484051428124,-3.6804396898616156,5252292580,USD,700113,49.646677097494035,-40.32896474635674,-77.61754645959758,296008.4666666667,1.551430941885686,1.2725860334755605,0.3651113674633784,26353905.156799998,11.440413331062286,28.77575121375149,34.77992171942595,52.83033559137272,42.15977402766713,12.493481338001935,56.25748801916932,9.602283321142247,1.8213115594293818,12.6279761096977,4.73880314905678,208.92,USD,208.92,USD,4.818655564936403,4.358368255331622,142.309175,162.31399999999996,179.07649999999998,188.74799999999988
CNX,CNX Resources Corporation,38.9,USD,3.235063918601623,1.4870858335507444,5244990558.000001,USD,2205619,-20.295089206502816,-48.78766490109302,-80.73888187838017,2190845.6666666665,0.7745533056190135,0.8592680437074927,0.19442451598291702,128388521.932,6.546151739249523,7.19206392945715,14.10970959225578,33.35618786424407,42.07450693937181,,,28.32668762468152,48.76311544788157,15.0126507905233,37.4772984303653,42.1286,USD,99.339055,USD,3.4085751009915497,3.504702692468616,33.28782499999998,37.66260000000002,36.792500000000004,37.53999999999999
MSM,"MSC Industrial Direct Company, Inc.",93.97,USD,1.6341302917306368,3.059881552972134,5243837146,USD,1592855,53.05111584708485,6.37346959526891,-80.32567751240653,766456.5,2.4698321229589077,1.071165965896915,0.26570944704651006,45558204.7431,12.498503531665268,9.803692451507361,8.335254784413195,8.623280545601656,18.20125786163522,11.30487071557426,-22.164262173429076,4.00653107646443,-1.3459999879611124,14.8396284088374,7.1055903492796,95.6,USD,105.7706,USD,2.4213654813842167,2.581018619830494,85.7141500000001,85.76359999999985,85.63449999999982,86.69699999999992
LAZ,"Lazard, Inc.",55.25,USD,0.1719197707736319,5.539637058261697,5241999292.000001,USD,1511423,67.86501255025655,-55.67140219444615,-84.8537390107945,962657.5,1.3271084692272954,0.7348678715197539,0.157690683986717,93125027.5228,4.088168801808594,10.5,11.391129032258062,7.281553398058253,4.343720491029267,-43.50991714787848,-18.9845062535001,8.869680118923085,1.2391241840655893,30.8050559807139,10.2506416077209,58.07,USD,61.14,USD,3.63865546218484,3.704552734764719,49.810499999999976,51.37640000000003,52.669,53.11499999999999
KRG,Kite Realty Group Trust,24.21,USD,1.1002962336013609,2.4545069826491828,5241609243,USD,1562693,5.068977248736303,-42.297499239738606,-88.36058332878149,1787474.7333333334,1.0195502423848513,0.5258131710440193,0.11801295713695571,214235068.56599998,4.941482444733422,2.2381756756756803,10.296127562642377,12.65704979060029,7.076514816452903,-268.1578947368421,-91.44310823311748,-0.8410276036932498,2.417625692014249,4.70899461975938,5.10697895145002,24.495,USD,87.2,USD,1.8720127456185442,1.8667562038477266,22.573349999999962,23.391200000000005,23.479000000000003,23.344000000000026
ETSY,"Etsy, Inc.",53.09,USD,0.6004878964158384,-0.37530493525989067,5240302028,USD,5556553,47.4788040224052,-20.70617399064769,-81.10027305650546,3063511.8333333335,1.7324163290490227,0.8336169402693421,0.11478509331200948,97408509.63,-9.894772572980308,-6.761503336845793,-11.86918990703851,-11.861874325558222,-2.3003312476996687,39.92015968063872,4.9424055719260656,2.3574523331471444,2.181469281688793,,10.0995891069005,76.515,USD,307.75,USD,4.9040577994241294,4.932391108277308,57.934625,56.45839999999999,59.01000000000005,56.64699999999998
DOCN,"DigitalOcean Holdings, Inc.",57.27,USD,-1.851851851851849,-1.80041152263374,5239754998.000001,USD,3073271,-28.108433706755996,-52.74288887996133,-79.19838907871384,2507607.7333333334,0.7642277939039744,1.2066332645346016,0.24470389885724553,67112291.60509999,-5.712874547250574,16.09568214068519,19.250390421655396,68.44117647058825,41.12863479546576,370.8281444582815,328.28611240130056,15.693960218455896,12.661715380929564,,23.5121452100903,64.094,USD,133.4,USD,6.085247823592481,6.19351765791217,37.664500000000075,50.520000000000024,55.108500000000035,57.41200000000001
AVT,"Avnet, Inc.",63.99,USD,0.7461501825686598,1.5875535799333227,5238411487.999999,USD,1569200,-28.993932899900088,-53.76837763728176,-77.27792362630672,1220139.1333333333,0.7363294791937651,1.3052485408476993,0.3284082001086339,81016782.169,18.47805961858916,28.856222311719705,33.22923173016864,24.809830310122877,28.856222311719705,-24.509009921036647,-49.39321952746625,11.575605680278787,-6.5511914339481,4.24227064916334,1.08962800117232,64.79,USD,64.79,USD,3.2751322751330787,3.021230240435082,51.54284999999997,50.898799999999945,54.099000000000025,58.14700000000006
RDNT,"RadNet, Inc.",67.68,USD,0.1996862073883905,-3.4659820282413247,5238042793,USD,655855,-14.445140166190532,-31.394374806103574,-84.82208887652241,637724.6333333333,1.073988455019165,0.5191054288293127,0.12371952195823638,69452948.2713,-6.493506493506478,-3.9999999999999902,-13.130535232961096,27.409638554216887,1.6216216216216406,63.934426229508205,-20.594479830148618,13.385681633856816,13.17765969949834,-1.3010190633584,1.33616030471177,85.84,USD,93.65,USD,3.9480960824045286,4.130590950534022,67.58517500000002,74.96220000000001,72.88375000000002,71.3865
NJR,NewJersey Resources Corporation,51.87,USD,0.9650646593321752,0.1158077591198517,5230839603.000001,USD,852775,-38.1932445439154,-5.921342063867609,-71.21504200769839,532813.6666666666,1.2500141085113827,1.1482545519493699,0.23086306132803153,100274015.61,6.073619631901838,13.501094091903706,15.729585006693435,9.361163820366851,9.384226064951488,-7.414492310046675,14.09970875449718,23.344935671180647,13.944372247430467,13.6592143103298,19.2793134207728,52.78,USD,55.84,USD,1.7529813544857047,1.759273487002035,46.59969999999998,47.1924000000001,48.337000000000025,49.495000000000005
NTSK,"Netskope, Inc.",13.11,USD,-0.37936267071319374,-0.5311077389984847,5210115922,USD,2670779,-21.37325857237821,-38.04874108534726,-86.28816711028769,2441184.4,1.0721725361897207,0.6258139028686616,,53739991.28,-18.011257035647283,-22.426035502958577,-41.785079928952044,-43,-43,-522.4082073434125,-2.803013516507865,32.9461785002743,32.29060933978564,,,27.99,USD,27.99,USD,6.93636264574492,7.386025855344368,,17.6476,15.421000000000006,14.875999999999994
PTGX,"Protagonist Therapeutics, Inc.",83.3,USD,0,-2.6755462086692443,5207554931,USD,1077554,40.05339308645313,-17.237833906877302,-81.26086793155707,784482.7666666667,1.284404216496669,0.7871537665259896,0.1571892602545369,58993002.8207,1.0309278350515394,-4.832628812978412,8.083560399636701,63.525716529250104,121.83754993342211,-14.729403012832446,,0.7914438502673796,624.055,7.79868722353213,22.9766223586037,96.54,USD,96.54,USD,4.19417767106852,4.082221302671193,65.88175,86.07459999999998,82.6075,82.84999999999995
EBC,"Eastern Bankshares, Inc.",21.79,USD,0.22799817601459513,-0.6383948928408598,5195838286,USD,2995249,-39.09370838458424,7.687953439512837,-70.26704459752095,2024522.4333333333,1.0500643798972051,1.225237057453976,0.2775546152727931,220677577.813,7.71131982204646,17.213555675094135,27.426900584795305,43.261012491781706,21.05555555555555,53.38446148716239,-34.48118238610392,24.08920867060311,-1.2262888302161874,2.22097117787474,9.44183456966469,22.575,USD,23.03,USD,2.9030354684324355,2.6748435119350362,17.11255,19.392099999999985,20.028750000000013,20.654500000000006
